"base_bgg_id","base_name","expansion_id","expansion_name","is_fan"
"126163","Tzolk'in: The Mayan Calendar","149801","Tzolk'in: The Mayan Calendar – Tribes & Prophecies: Ek Chuah","False"
"268864","Undaunted: Normandy","389251","Undaunted: Normandy – Promo Scenario 13: Castle Itter","False"
"268864","Undaunted: Normandy","416844","Undaunted: Normandy – Promo Scenario 14: Night Owls","False"
"268864","Undaunted: Normandy","416845","Undaunted: Normandy – Promo Scenario 15: Entrapment","False"
"268864","Undaunted: Normandy","336346","Undaunted: Normandy – Promo Scenario 16: The Bridge at La Fière","False"
"268864","Undaunted: Normandy","416847","Undaunted: Normandy – Promo Scenario 17: Battle of San Pietro","False"
"290359","Undaunted: North Africa","440479","Undaunted: North Africa – Promo Scenario 12: The Prize","False"
"306735","Under Falling Skies","333485","Under Falling Skies: Berlin City promo tile","False"
"306735","Under Falling Skies","338126","Under Falling Skies: Cullompton City promo tile","False"
"306735","Under Falling Skies","349120","Under Falling Skies: Essen City promo tile","False"
"306735","Under Falling Skies","368520","Under Falling Skies: Kyiv City promo tile","False"
"306735","Under Falling Skies","337305","Under Falling Skies: Prague City Promo Tile","False"
"340466","Unfathomable","416590","Unfathomable: From the Abyss","False"
"290484","Unsettled","358003","Unsettled: Blackout","False"
"290484","Unsettled","358004","Unsettled: Gniir","False"
"290484","Unsettled","341037","Unsettled: Kaelyfos","False"
"290484","Unsettled","358002","Unsettled: Koguya","False"
"290484","Unsettled","458932","Unsettled: LUNA","False"
"290484","Unsettled","405580","Unsettled: Luna's Synthesizer","False"
"290484","Unsettled","358009","Unsettled: Scientific Fascinations","False"
"290484","Unsettled","358008","Unsettled: Scientific Specializations","False"
"290484","Unsettled","341036","Unsettled: Strannos","False"
"290484","Unsettled","358007","Unsettled: Survival Task Pack 1","False"
"290484","Unsettled","409629","Unsettled: Survival Task Pack 2","False"
"290484","Unsettled","425732","Unsettled: Taawa","False"
"290484","Unsettled","425733","Unsettled: Vo'qorr","False"
"290484","Unsettled","341024","Unsettled: Yendraal","False"
"234190","Unstable Unicorns","349072","Unstable Unicorns:  Nightmares Expansion Pack","False"
"234190","Unstable Unicorns","311080","Unstable Unicorns: Adventures","False"
"234190","Unstable Unicorns","240977","Unstable Unicorns: Apocalypse Expansion Pack","False"
"234190","Unstable Unicorns","437475","Unstable Unicorns: Chimeracorn Promo Card","False"
"234190","Unstable Unicorns","325789","Unstable Unicorns: Christmas Special Expansion Pack","False"
"234190","Unstable Unicorns","255128","Unstable Unicorns: Cosplay Unicorn Promo Card","False"
"234190","Unstable Unicorns","293204","Unstable Unicorns: Creature Master Unicorn Promo Card","False"
"234190","Unstable Unicorns","437476","Unstable Unicorns: Cursed Ritual Unicorn","False"
"234190","Unstable Unicorns","437511","Unstable Unicorns: Dark Matron Unicorn Promo Card","False"
"234190","Unstable Unicorns","287936","Unstable Unicorns: Disaster Relief Unicorn Promo Card","False"
"234190","Unstable Unicorns","437513","Unstable Unicorns: Draconic Unicorn Promo Card","False"
"234190","Unstable Unicorns","243567","Unstable Unicorns: Dragons Expansion Pack","False"
"234190","Unstable Unicorns","437514","Unstable Unicorns: Espresso Oracle Unicorn Promo Card","False"
"234190","Unstable Unicorns","400994","Unstable Unicorns: Golden Glazed Unicorn Promo Card","False"
"234190","Unstable Unicorns","242237","Unstable Unicorns: Kickstarter Exclusive Cards","False"
"234190","Unstable Unicorns","437515","Unstable Unicorns: Mystic Rainbow Unicorn Promo Card","False"
"234190","Unstable Unicorns","240976","Unstable Unicorns: NSFW Pack","False"
"234190","Unstable Unicorns","437517","Unstable Unicorns: Portal Master Unicorn Promo Card","False"
"234190","Unstable Unicorns","243566","Unstable Unicorns: Rainbow Apocalypse Expansion Pack","False"
"234190","Unstable Unicorns","281323","Unstable Unicorns: Rainbow Sprinkles Expansion Pack","False"
"234190","Unstable Unicorns","368273","Unstable Unicorns: Respawn Unicorn","False"
"234190","Unstable Unicorns","437518","Unstable Unicorns: Sentinel Unicorn Promo Card","False"
"234190","Unstable Unicorns","437519","Unstable Unicorns: Siren Unicorn Promo Card","False"
"234190","Unstable Unicorns","400996","Unstable Unicorns: Soul Sucking Unicorn Promo Card","False"
"234190","Unstable Unicorns","295104","Unstable Unicorns: Steampunk Unicorn Promo Card","False"
"234190","Unstable Unicorns","380328","Unstable Unicorns: Sugar Raid Unicorn Promo Card","False"
"234190","Unstable Unicorns","368271","Unstable Unicorns: Titanium Unicorn","False"
"234190","Unstable Unicorns","414558","Unstable Unicorns: Unicorn of Illusions Promo Card","False"
"234190","Unstable Unicorns","263578","Unstable Unicorns: Unicorns of Legend Expansion Pack","False"
"234190","Unstable Unicorns","437507","Unstable Unicorns: Zombie Knight Unicorn Promo Card","False"
"429895","Vestige","435756","Vestige: 5th and 6th Player Mob Box","False"
"429895","Vestige","435900","Vestige: Bone","False"
"429895","Vestige","435895","Vestige: Chop Box Module","False"
"429895","Vestige","472498","Vestige: Community Scrap Pack","False"
"429895","Vestige","435713","Vestige: Cultivation of Power Scrap Pack","False"
"429895","Vestige","435753","Vestige: Followers of the Codex Scrap Pack","False"
"429895","Vestige","435755","Vestige: Map Region Module","False"
"429895","Vestige","435896","Vestige: Scarlet Sage","False"
"429895","Vestige","435667","Vestige: Shrouded Underworld Scrap Pack","False"
"429895","Vestige","435794","Vestige: The Ascendent Machine Scrap Pack","False"
"429895","Vestige","435701","Vestige: The Scavengers Scrap Pack","False"
"429895","Vestige","435711","Vestige: Treachery Scrap Pack","False"
"241724","Villagers","326790","Villagers: Dice Tower Promo Cards","False"
"241724","Villagers","266990","Villagers: Kickstarter Expansion Pack","False"
"241724","Villagers","439490","Villagers: Promo Deck","False"
"241724","Villagers","292414","Villagers: Promo Pack 1","False"
"241724","Villagers","343229","Villagers: Shifting Seasons Stretch Goal Pack","False"
"380707","Vindication: Archive of the Ancients","427302","Vindication: Dreams & Nightmares","False"
"380707","Vindication: Archive of the Ancients","352379","Vindication: Overgrowth Promo Pack","False"
"380707","Vindication: Archive of the Ancients","398698","Vindication: Penitence Promo Pack","False"
"380707","Vindication: Archive of the Ancients","404514","Vindication: Remnants of the Ancients","False"
"296151","Viscounts of the West Kingdom","322276","Viscounts of the West Kingdom: Courier","False"
"296151","Viscounts of the West Kingdom","354693","Viscounts of the West Kingdom: Crossover Promo Pack","False"
"296151","Viscounts of the West Kingdom","372386","Viscounts of the West Kingdom: Dice Tower 2022 Pack","False"
"296151","Viscounts of the West Kingdom","343468","Viscounts of the West Kingdom: Gates of Gold","False"
"296151","Viscounts of the West Kingdom","343470","Viscounts of the West Kingdom: Keeper of Keys","False"
"296151","Viscounts of the West Kingdom","304627","Viscounts of the West Kingdom: King Dan","False"
"296151","Viscounts of the West Kingdom","430462","Viscounts of the West Kingdom: Principi Promo Card","False"
"296151","Viscounts of the West Kingdom","330373","Viscounts of the West Kingdom: Suzerain","False"
"296151","Viscounts of the West Kingdom","296152","The West Kingdom Tomesaga","False"
"296151","Viscounts of the West Kingdom","454506","West Kingdom Trilogy: Promo Pack 2","False"
"337627","Voidfall","455819","Voidfall: Resurgence","False"
"337627","Voidfall","380061","Voidfall: Stellar Nursery Promo","False"
"337627","Voidfall","465117","Voidfall: The Last Novarch","False"
"115746","War of the Ring: Second Edition","407813","War of the Ring: Kings and Lords of Middle-Earth – Limited Edition","False"
"115746","War of the Ring: Second Edition","299490","War of the Ring: Kings of Middle-earth","False"
"115746","War of the Ring: Second Edition","132430","War of the Ring: Lords of Middle-earth – Treebeard Mini-Expansion","False"
"115746","War of the Ring: Second Edition","188886","War of the Ring: Scenario – The Breaking of the Fellowship","False"
"115746","War of the Ring: Second Edition","463030","War of the Ring: Sieges of Middle-earth","False"
"115746","War of the Ring: Second Edition","339076","War of the Ring: The Fate of Erebor","False"
"115746","War of the Ring: Second Edition","409927","War of the Ring: The Seeing Stones","False"
"115746","War of the Ring: Second Edition","210039","War of the Ring: Warriors of Middle-earth – Tidings Not Burdens Mini-Expansion","False"
"362944","War of the Ring: The Card Game","388470","War of the Ring: The Card Game – Against the Shadow","False"
"362944","War of the Ring: The Card Game","416117","War of the Ring: The Card Game – Against the Shadow: Promo Cards","False"
"362944","War of the Ring: The Card Game","397827","War of the Ring: The Card Game – Fire and Swords","False"
"362944","War of the Ring: The Card Game","423219","War of the Ring: The Card Game – Fire and Swords: Promo Cards","False"
"362944","War of the Ring: The Card Game","463092","War of the Ring: The Card Game – Hope and Despair","False"
"362944","War of the Ring: The Card Game","475911","War of the Ring: The Card Game – Hope and Despair: Promo Cards","False"
"362944","War of the Ring: The Card Game","379901","War of the Ring: The Card Game – Pre-Order Promo Cards","False"
"226631","War of the Worlds: The New Wave","275980","War of the Worlds: The New Wave – The Irish Sea","False"
"226631","War of the Worlds: The New Wave","344991","War of the Worlds: The New Wave Promo Cards","False"
"296237","Warp's Edge","321438","Warp's Edge: Viren Invasion","False"
"274364","Watergate","320416","Watergate: Change in History","False"
"237179","Weather Machine","369931","Weather Machine: Upgrade Pack","False"
"232524","Welcome to Dino World","281102","Welcome to Dino World:  Kickstarter Expansions","False"
"232524","Welcome to Dino World","281103","Welcome to Dino World: Public Objective Cards","False"
"232524","Welcome to Dino World","309233","Welcome to Dinoworld: Dice Tower Duo Promo","False"
"233867","Welcome To...","319605","Welcome to La Petite Mort","False"
"233867","Welcome To...","265375","Welcome To...: Doomsday Thematic Neighborhood","False"
"233867","Welcome To...","342515","Welcome To...: Dry Erase Expansions","False"
"233867","Welcome To...","271874","Welcome To...: Easter Egg Hunt & Doomsday Thematic Neighborhoods","False"
"233867","Welcome To...","283991","Welcome To...: Halloween & Christmas Lights Thematic Neighborhoods","False"
"233867","Welcome To...","265377","Welcome To...: Halloween Thematic Neighborhood","False"
"233867","Welcome To...","272257","Welcome To...: Ice Cream Truck & Outbreak Thematic Neighborhoods","False"
"233867","Welcome To...","265376","Welcome To...: Outbreak Thematic Neighborhood","False"
"233867","Welcome To...","309432","Welcome To...: Quack","False"
"233867","Welcome To...","253324","Welcome To...: Scoring Pad & Goodies","False"
"233867","Welcome To...","276944","Welcome To...: Solo Mode","False"
"233867","Welcome To...","278207","Welcome To...: Spring Thematic Neighborhood","False"
"233867","Welcome To...","278208","Welcome To...: Summer Thematic Neighborhood","False"
"233867","Welcome To...","265374","Welcome To...: Winter Wonderland Thematic Neighborhood","False"
"82222","Xia: Legends of a Drift System","298077","Xia: Balanced Economy Promo Card","False"
"82222","Xia: Legends of a Drift System","200200","Xia: Print and Play Mini Expansion","False"
"322589","Zapotec","350461","Loot Box #1","False"
"322589","Zapotec","350459","Zapotec: Asymmetrical Player Boards","False"
"322589","Zapotec","350471","Zapotec: Quick Start","False"
"62871","Zombie Dice","110279","Zombie Dice 2: Double Feature","False"
"62871","Zombie Dice","155148","Zombie Dice 3: School Bus","False"
